,creation,namespace,nova_aa,aa_original,id_estante,id_aplicada
159,2021-07-15,vitae,170776,170549,,170776.0
160,2021-07-15,vitae,170777,170550,,170777.0
161,2021-07-15,vitae,170785,170549,,170785.0
162,2021-07-15,vitae,170786,170550,,170786.0
163,2021-07-15,vitae,170778,170542,,170778.0
164,2021-07-15,vitae,170779,170543,,170779.0
165,2021-07-15,vitae,170781,170544,,170781.0
166,2021-07-15,vitae,170780,170545,,170780.0
167,2021-07-15,vitae,170782,170541,,170782.0
168,2021-07-15,vitae,170783,170546,,170783.0
169,2021-07-15,vitae,170784,170548,,170784.0
170,2021-07-15,vitae,170787,170547,,170787.0
171,2021-07-15,vitae,170788,170542,,170788.0
172,2021-07-15,vitae,170789,170545,,170789.0
173,2021-07-15,vitae,170790,170543,,170790.0
174,2021-07-15,vitae,170791,170544,,170791.0
175,2021-07-15,vitae,170794,170541,,170794.0
176,2021-07-15,vitae,170793,170546,,170793.0
177,2021-07-15,vitae,170792,170548,,170792.0
178,2021-07-15,vitae,170795,170549,,170795.0
179,2021-07-15,vitae,170796,170547,,170796.0
180,2021-07-15,vitae,170797,170550,,170797.0
181,2021-07-15,vitae,170817,170550,,170817.0
182,2021-07-15,vitae,170816,170548,,170816.0
183,2021-07-15,vitae,170798,170543,,170798.0
184,2021-07-15,vitae,170799,170544,,170799.0
185,2021-07-15,vitae,170800,170541,,170800.0
186,2021-07-15,vitae,170801,170542,,170801.0
187,2021-07-15,vitae,170802,170547,,170802.0
188,2021-07-15,vitae,170804,170548,,170804.0
189,2021-07-15,vitae,170803,170545,,170803.0
190,2021-07-15,vitae,170805,170550,,170805.0
191,2021-07-15,vitae,170806,170546,,170806.0
192,2021-07-15,vitae,170807,170549,,170807.0
193,2021-07-15,vitae,170808,170546,,170808.0
194,2021-07-15,vitae,170809,170542,,170809.0
195,2021-07-15,vitae,170810,170543,,170810.0
196,2021-07-15,vitae,170812,170549,,170812.0
197,2021-07-15,vitae,170811,170545,,170811.0
198,2021-07-15,vitae,170813,170544,,170813.0
199,2021-07-15,vitae,170814,170541,,170814.0
200,2021-07-15,vitae,170815,170547,,170815.0
201,2021-07-15,vitae,170822,170548,,170822.0
202,2021-07-15,vitae,170820,170541,,170820.0
203,2021-07-15,vitae,170818,170543,,170818.0
204,2021-07-15,vitae,170819,170542,,170819.0
205,2021-07-15,vitae,170821,170544,,170821.0
206,2021-07-15,vitae,170823,170545,,170823.0
207,2021-07-15,vitae,170824,170549,,170824.0
208,2021-07-15,vitae,170825,170547,,170825.0
209,2021-07-15,vitae,170826,170546,,170826.0
210,2021-07-15,vitae,170827,170550,,170827.0
211,2021-07-15,vitae,170829,170542,,170829.0
212,2021-07-15,vitae,170828,170544,,170828.0
213,2021-07-15,vitae,170830,170543,,170830.0
214,2021-07-15,vitae,170831,170541,,170831.0
215,2021-07-15,vitae,170832,170547,,170832.0
216,2021-07-15,vitae,170833,170546,,170833.0
217,2021-07-15,vitae,170834,170545,,170834.0
218,2021-07-15,vitae,170835,170549,,170835.0
219,2021-07-15,vitae,170836,170548,,170836.0
220,2021-07-15,vitae,170837,170550,,170837.0
221,2021-07-15,vitae,170838,170542,,170838.0
222,2021-07-15,vitae,170839,170543,,170839.0
223,2021-07-15,vitae,170841,170544,,170841.0
224,2021-07-15,vitae,170840,170545,,170840.0
225,2021-07-15,vitae,170842,170541,,170842.0
226,2021-07-15,vitae,170843,170547,,170843.0
227,2021-07-15,vitae,170845,170549,,170845.0
228,2021-07-15,vitae,170844,170546,,170844.0
229,2021-07-15,vitae,170846,170548,,170846.0
230,2021-07-15,vitae,170847,170550,,170847.0
231,2021-07-15,vitae,170866,170549,,170866.0
232,2021-07-15,vitae,170848,170542,,170848.0
233,2021-07-15,vitae,170849,170543,,170849.0
234,2021-07-15,vitae,170850,170541,,170850.0
235,2021-07-15,vitae,170851,170548,,170851.0
236,2021-07-15,vitae,170853,170544,,170853.0
237,2021-07-15,vitae,170852,170546,,170852.0
238,2021-07-15,vitae,170854,170545,,170854.0
239,2021-07-15,vitae,170855,170549,,170855.0
240,2021-07-15,vitae,170856,170550,,170856.0
241,2021-07-15,vitae,170857,170547,,170857.0
242,2021-07-15,vitae,170865,170547,,170865.0
243,2021-07-15,vitae,170867,170550,,170867.0
244,2021-07-15,vitae,170858,170542,,170858.0
245,2021-07-15,vitae,170859,170543,,170859.0
246,2021-07-15,vitae,170860,170545,,170860.0
247,2021-07-15,vitae,170861,170544,,170861.0
248,2021-07-15,vitae,170862,170548,,170862.0
249,2021-07-15,vitae,170863,170546,,170863.0
250,2021-07-15,vitae,170864,170541,,170864.0
251,2021-07-15,vitae,170624,170547,,
252,2021-07-15,vitae,170581,170545,,
253,2021-07-15,vitae,170578,170541,,
254,2021-07-15,vitae,170875,170544,,
255,2021-07-15,vitae,170590,170543,,
256,2021-07-15,vitae,170614,170547,,
257,2021-07-15,vitae,170871,170541,,
258,2021-07-15,vitae,170610,170543,,
259,2021-07-15,vitae,170583,170546,,
260,2021-07-15,vitae,170584,170547,,
261,2021-07-15,vitae,170587,170550,,
262,2021-07-15,portinari,170539,169401,,
263,2021-07-15,vitae,170586,170549,,
264,2021-07-15,vitae,170616,170549,,
265,2021-07-15,vitae,170580,170543,,
266,2021-07-15,plannetataboao,170557,170555,,
267,2021-07-15,ceprimeiromundo,170519,170470,,
268,2021-07-15,vitae,170592,170544,,
269,2021-07-15,vitae,170625,170548,,
270,2021-07-15,vitae,170729,170542,,
271,2021-07-15,vitae,170611,170545,,
272,2021-07-15,vitae,170597,170548,,
273,2021-07-15,vitae,170622,170544,,
274,2021-07-15,vitae,170591,170545,,
275,2021-07-15,vitae,170618,170541,,
276,2021-07-15,vitae,170615,170548,,
277,2021-07-15,vitae,170594,170543,,
278,2021-07-15,vitae,170613,170546,,
279,2021-07-15,vitae,170872,170547,,
280,2021-07-15,vitae,170619,170542,,
281,2021-07-15,vitae,170870,170546,,
282,2021-07-15,vitae,170874,170542,,
283,2021-07-15,portinari,170551,169401,,
284,2021-07-15,vitae,170595,170545,,
285,2021-07-15,vitae,170607,170550,,
286,2021-07-15,vitae,170877,170549,,
287,2021-07-15,vitae,170621,170545,,
288,2021-07-15,vitae,170585,170548,,
289,2021-07-15,vitae,170620,170543,,
290,2021-07-15,vitae,170599,170544,,
291,2021-07-15,vitae,170606,170547,,
292,2021-07-15,vitae,170593,170548,,
293,2021-07-15,vitae,170609,170542,,
294,2021-07-15,vitae,170603,170541,,
295,2021-07-15,vitae,170868,170545,,
296,2021-07-15,vitae,170876,170548,,
297,2021-07-15,vitae,170605,170546,,
298,2021-07-15,vitae,170626,170549,,
299,2021-07-15,vitae,170601,170550,,
300,2021-07-15,vitae,170600,170549,,
301,2021-07-15,vitae,170627,170550,,
302,2021-07-15,vitae,170604,170546,,
303,2021-07-15,vitae,170602,170547,,
304,2021-07-15,plannetataboao,170567,170557,,
305,2021-07-15,vitae,170623,170546,,
306,2021-07-15,vitae,170869,170543,,
307,2021-07-15,vitae,170873,170550,,
308,2021-07-15,vitae,170582,170544,,
309,2021-07-15,vitae,170596,170549,,
310,2021-07-15,vitae,170730,170541,,
311,2021-07-15,ceprimeiromundo,170517,170470,,
312,2021-07-15,vitae,170588,170541,,
313,2021-07-15,vitae,170617,170550,,
314,2021-07-15,vitae,170612,170544,,
315,2021-07-15,vitae,170608,170541,,
316,2021-07-15,vitae,170589,170542,,
317,2021-07-15,vitae,170579,170542,,
318,2021-07-15,vitae,170598,170542,,
0,2021-07-16,colegiojoaopaulo,170894,170001,,170894.0
1,2021-07-16,colegiojoaopaulo,170901,169728,,170901.0
2,2021-07-16,brasilcursinhos,170929,170927,,
3,2021-07-16,plannetataboao,170904,170869,,
4,2021-07-16,brasilcursinhos,170930,170929,,
0,2021-07-18,brasilcursinhos,170971,170952,,170971.0
1,2021-07-18,brasilcursinhos,170972,170950,,170972.0
2,2021-07-18,brasilcursinhos,170973,170970,,
0,2021-07-19,universitariolondrina,170994,169767,,170994.0
1,2021-07-19,universitariolondrina,170995,143022,,170995.0
2,2021-07-19,brasilcursinhos,171001,170957,,171001.0
3,2021-07-19,brasilcursinhos,171002,170970,,171002.0
4,2021-07-19,cursosazambuja,171018,170881,,171018.0
5,2021-07-19,santoamerico,171010,169030,,
6,2021-07-19,santoamerico,171007,169031,,
7,2021-07-19,universitariolondrina,170993,169767,,
8,2021-07-19,santoamerico,171008,169027,,
9,2021-07-19,cursosazambuja,171021,171005,,
10,2021-07-19,santoamerico,171009,169899,,
11,2021-07-19,plannetataboao,171012,170867,,
12,2021-07-19,plannetataboao,171013,170867,,
13,2021-07-19,universitariolondrina,170992,143022,,
0,2021-07-20,brasilcursinhos,171067,171002,,171067.0
1,2021-07-20,brasilcursinhos,171069,171001,,171069.0
2,2021-07-20,brasilcursinhos,171070,170972,,171070.0
3,2021-07-20,colegiomundial,171084,161746,,171084.0
4,2021-07-20,colegiomundial,171085,161745,,171085.0
5,2021-07-20,santamariacn,171087,169163,,171087.0
0,2021-07-21,poliedro,171197,171050,,171197.0
1,2021-07-21,amadeus,171201,171193,,171201.0
2,2021-07-21,amadeus,171203,160614,,171203.0
3,2021-07-21,amadeus,171204,160709,,171204.0
4,2021-07-21,amadeus,171210,153511,,171210.0
5,2021-07-21,stellamarisjuveve,171229,171137,,171229.0
6,2021-07-21,stellamarisjuveve,171231,171135,,171231.0
7,2021-07-21,colegiouirapuru,171252,171251,,171252.0
8,2021-07-21,qescola,171253,171207,,171253.0
0,2021-07-22,stellamarisjuveve,171272,171132,,171272.0
1,2021-07-22,stellamarisjuveve,171276,171133,,171276.0
2,2021-07-22,stellamarisjuveve,171288,171142,,171288.0
3,2021-07-22,poliedro,171296,171180,,171296.0
4,2021-07-22,cursosazambuja,171350,170999,,171350.0
5,2021-07-22,sas,171326,171321,,
6,2021-07-22,colegiosete,171328,110094,110094.0,
7,2021-07-22,colegiosete,171332,110080,110080.0,
8,2021-07-22,colegiosete,171330,110084,110084.0,
9,2021-07-22,colegiosete,171333,109823,109823.0,
10,2021-07-22,colegiosete,171335,109518,109518.0,
11,2021-07-22,qescola,171312,114175,,
12,2021-07-22,colegiosete,171334,109827,109827.0,
13,2021-07-22,colegiosete,171331,109840,109840.0,
14,2021-07-22,sas,171325,171322,,
15,2021-07-22,sas,171337,171323,,
16,2021-07-22,colegiosete,171329,110090,110090.0,
17,2021-07-22,amadeus,171266,148958,,
18,2021-07-22,qescola,171313,171312,,
19,2021-07-22,master,171344,171044,,
20,2021-07-22,colegiosete,171336,109515,109515.0,
0,2021-07-23,stellamarisjuveve,171379,171148,,171379.0
1,2021-07-23,master,171380,171344,,171380.0
2,2021-07-23,stellamarisjuveve,171381,171147,,171381.0
3,2021-07-23,stellamarisjuveve,171382,171138,,171382.0
4,2021-07-23,stellamarisjuveve,171383,171139,,171383.0
5,2021-07-23,stellamarisjuveve,171385,171141,,171385.0
6,2021-07-23,stellamarisjuveve,171396,171145,,171396.0
7,2021-07-23,stellamarisjuveve,171397,171146,,171397.0
8,2021-07-23,stellamarisjuveve,171399,171140,,171399.0
9,2021-07-23,stellamarisjuveve,171400,171143,,171400.0
10,2021-07-23,stellamarisjuveve,171403,171144,,171403.0
11,2021-07-23,stellamarisjuveve,171405,171134,,171405.0
12,2021-07-23,cursosazambuja,171406,148160,,
13,2021-07-23,stellamarisjuveve,171402,171147,,
0,2021-07-24,cursosazambuja,171457,171018,,171457.0
1,2021-07-24,cursosazambuja,171466,171021,,171466.0
2,2021-07-24,colegiojoaopaulo,171442,171441,,
3,2021-07-24,portinari,171458,134722,,
0,2021-07-26,colegiointegral,171511,171182,,171511.0
1,2021-07-26,francobrasileiro,171520,170160,,171520.0
2,2021-07-26,francobrasileiro,171521,170161,,171521.0
3,2021-07-26,francobrasileiro,171522,170162,,171522.0
4,2021-07-26,francobrasileiro,171518,170158,,
5,2021-07-26,santoamerico,171516,169897,,
6,2021-07-26,colegioplanck,171560,170298,,
7,2021-07-26,francobrasileiro,171519,170159,,
8,2021-07-26,portinari,171528,135103,,
9,2021-07-26,colegiointegral,171512,171182,,
10,2021-07-26,jazzvestibular,171536,137066,,
0,2021-07-27,brasilcursinhos,171681,170970,,171681.0
1,2021-07-27,qescola,171690,170310,,171690.0
2,2021-07-27,qescola,171684,171666,,
3,2021-07-27,cats,171600,171592,,
4,2021-07-27,qescola,171685,171666,,
5,2021-07-27,cats,171599,171592,,
6,2021-07-27,santoamerico,171739,168687,,
7,2021-07-27,colegiojoaopaulo,171648,171645,,
0,2021-07-28,mariliamattoso,171783,171455,,171783.0
1,2021-07-28,universitariolondrina,171798,160032,,171798.0
2,2021-07-28,qescola,171807,171795,,171807.0
3,2021-07-28,qescola,171808,171795,,171808.0
4,2021-07-28,qescola,171809,171795,,171809.0
5,2021-07-28,provaspoliedro,171812,171771,,171812.0
6,2021-07-28,provaspoliedro,171814,171775,,171814.0
7,2021-07-28,qescola,171818,171690,,171818.0
8,2021-07-28,universitariolondrina,171825,171653,,171825.0
9,2021-07-28,universobarcarena,171794,171793,,
10,2021-07-28,sas,171787,171772,,
11,2021-07-28,sas,171790,171789,,
12,2021-07-28,sas,171772,171655,,
13,2021-07-28,sas,171791,171790,,
14,2021-07-28,sas,171789,171787,,
0,2021-07-29,colegiointegral,171906,171721,,171906.0
1,2021-07-29,provaspoliedro,171914,171908,,171914.0
2,2021-07-29,colegioeag,172042,171910,,172042.0
3,2021-07-29,qescola,172068,171818,,172068.0
4,2021-07-29,qescola,172070,172068,,172070.0
5,2021-07-29,santoamerico,172083,169247,,172083.0
6,2021-07-29,santoamerico,172086,169250,,172086.0
7,2021-07-29,magister,172090,172087,,172090.0
8,2021-07-29,portoseguro,171971,171924,,
9,2021-07-29,portoseguro,171952,171890,,
10,2021-07-29,portoseguro,171955,171913,,
11,2021-07-29,portoseguro,171953,171891,,
12,2021-07-29,portoseguro,171960,17192,,
13,2021-07-29,portoseguro,171962,171928,,
14,2021-07-29,colegioplanck,172126,171943,,
15,2021-07-29,portoseguro,171959,171921,,
16,2021-07-29,portoseguro,171958,171920,,
17,2021-07-29,qescola,172107,171395,,
18,2021-07-29,qescola,172103,170239,,
19,2021-07-29,portoseguro,171951,171889,,
20,2021-07-29,portoseguro,171964,171930,,
21,2021-07-29,portoseguro,171961,171927,,
22,2021-07-29,colegioplanck,171943,170298,,
23,2021-07-29,qescola,172078,171944,,
24,2021-07-29,portoseguro,171957,171918,,
25,2021-07-29,qescola,172108,170229,,
26,2021-07-29,portoseguro,171950,171772,,
27,2021-07-29,portoseguro,171956,171916,,
28,2021-07-29,portoseguro,171963,171929,,
29,2021-07-29,qescola,172105,171697,,
30,2021-07-29,colegioeag,172130,172044,,
31,2021-07-29,qescola,172079,172075,,
32,2021-07-29,portoseguro,171954,171892,,
0,2021-07-30,cnslpb,172153,168139,,172153.0
1,2021-07-30,profederal,172173,169303,,172173.0
2,2021-07-30,colegioplanck,172201,171943,,172201.0
3,2021-07-30,sas,172202,171694,,172202.0
4,2021-07-30,colegioplanck,172208,171781,,172208.0
5,2021-07-30,maplebearslz,172232,113445,,172232.0
6,2021-07-30,amadeus,172234,171266,,172234.0
7,2021-07-30,sas,172257,171694,,172257.0
8,2021-07-30,maplebearslz,172259,131720,,172259.0
9,2021-07-30,cursosazambuja,172194,172093,,
10,2021-07-30,colegioplanck,172217,171797,,
11,2021-07-30,acessopinhais,172171,171782,,
12,2021-07-30,colegioplanck,172216,171797,,
13,2021-07-30,colegioplanck,172197,171803,,
14,2021-07-30,profederal,172172,131385,,
15,2021-07-30,colegioplanck,172207,171805,,
16,2021-07-30,sas,172200,171694,,
0,2021-07-31,contemporaneolagoanova,172290,172289,,172290.0
1,2021-07-31,isem,172293,172292,,172293.0
2,2021-07-31,isem,172295,172294,,172295.0
3,2021-07-31,maplebearslz,172300,172299,,172300.0
4,2021-07-31,maplebearslz,172311,172303,,172311.0
5,2021-07-31,maplebearslz,172312,172303,,172312.0
6,2021-07-31,maplebearslz,172317,172316,,172317.0
7,2021-07-31,maplebearslz,172318,172316,,172318.0
8,2021-07-31,maplebearslz,172319,172317,,172319.0
9,2021-07-31,maplebearslz,172320,172319,,172320.0
10,2021-07-31,maplebearslz,172332,149103,,172332.0
11,2021-07-31,garra,172347,172342,,
12,2021-07-31,maplebearslz,172299,172232,,
13,2021-07-31,maplebearslz,172316,172313,,
14,2021-07-31,maplebearslz,172313,164774,,
15,2021-07-31,maplebearslz,172325,172321,,
0,2021-08-01,santoamerico,172375,145546,,172375.0
1,2021-08-01,isem,172409,172408,,172409.0
2,2021-08-01,escolaceciliameireles,172412,171479,,172412.0
3,2021-08-01,progressaodc,172443,172442,,172443.0
4,2021-08-01,magister,172449,171530,,172449.0
5,2021-08-01,raizeducacao,172433,172431,,
6,2021-08-01,colegioglobal,172396,172146,,
0,2021-08-02,cnslpb,172481,172480,,172481.0
1,2021-08-02,mariliamattoso,172494,172492,,172494.0
2,2021-08-02,maplebearslz,172501,162591,,172501.0
3,2021-08-02,maplebearslz,172502,162592,,172502.0
4,2021-08-02,maplebearslz,172504,172502,,172504.0
5,2021-08-02,maplebearslz,172505,162591,,172505.0
6,2021-08-02,universitariolondrina,172535,157677,,172535.0
7,2021-08-02,universobarcarena,172552,159725,,172552.0
8,2021-08-02,universobarcarena,172553,171533,,172553.0
9,2021-08-02,universobarcarena,172566,172565,,172566.0
10,2021-08-02,universobarcarena,172568,172567,,172568.0
11,2021-08-02,universobarcarena,172574,172573,,172574.0
12,2021-08-02,aescobjetivo,172598,172596,,172598.0
13,2021-08-02,universobarcarena,172613,172609,,172613.0
14,2021-08-02,universobarcarena,172616,172614,,172616.0
15,2021-08-02,universobarcarena,172623,172619,,172623.0
16,2021-08-02,colegiointegral,172648,172641,,172648.0
17,2021-08-02,spdacruz,172678,162955,,172678.0
18,2021-08-02,overpontanegra,172705,172703,,172705.0
19,2021-08-02,colegiocb,172710,172699,,172710.0
20,2021-08-02,overabelcabral,172712,172711,,172712.0
21,2021-08-02,santoamerico,172728,151981,,172728.0
22,2021-08-02,portinari,172618,171458,,
23,2021-08-02,provaspoliedro,172530,151475,,
24,2021-08-02,plannetataboao,172533,170865,,
25,2021-08-02,provaspoliedro,172536,161505,,
26,2021-08-02,colegioplanck,172624,172217,,
27,2021-08-02,magister,172734,172192,,
28,2021-08-02,ceprimeiromundo,172661,135436,,
29,2021-08-02,ceprimeiromundo,172670,135436,,
30,2021-08-02,ceprimeiromundo,172669,143866,,
31,2021-08-02,colegioplanck,172657,172217,,
32,2021-08-02,plannetataboao,172551,170807,,
0,2021-08-03,integradaeducativa,172740,172739,,172740.0
1,2021-08-03,integradaeducativa,172741,172740,,172741.0
2,2021-08-03,educandarioterciocorreia,172779,172772,,172779.0
3,2021-08-03,colegiofuturageracao,172799,163211,,172799.0
4,2021-08-03,amadeus,172802,172260,,172802.0
5,2021-08-03,maplebearslz,172804,167027,,172804.0
6,2021-08-03,maplebearslz,172805,167027,,172805.0
7,2021-08-03,provaspoliedro,172808,172790,,172808.0
8,2021-08-03,provaspoliedro,172809,172789,,172809.0
9,2021-08-03,colegiofuturageracao,172819,161773,,172819.0
10,2021-08-03,universobarcarena,172843,167454,,172843.0
11,2021-08-03,universobarcarena,172854,172853,,172854.0
12,2021-08-03,universobarcarena,172858,172855,,172858.0
13,2021-08-03,universobarcarena,172862,172860,,172862.0
14,2021-08-03,universobarcarena,172866,172865,,172866.0
15,2021-08-03,universobarcarena,172868,172672,,172868.0
16,2021-08-03,universobarcarena,172877,172875,,172877.0
17,2021-08-03,ceprimeiromundo,172879,172878,,172879.0
18,2021-08-03,ceprimeiromundo,172885,172883,,172885.0
19,2021-08-03,master,172895,170173,,172895.0
20,2021-08-03,master,172901,170179,,172901.0
21,2021-08-03,master,172902,170527,,172902.0
22,2021-08-03,master,172903,170528,,172903.0
23,2021-08-03,master,172905,162406,,172905.0
24,2021-08-03,maplebearslz,172906,165144,,172906.0
25,2021-08-03,maplebearslz,172908,165144,,172908.0
26,2021-08-03,universobarcarena,172909,172907,,172909.0
27,2021-08-03,universobarcarena,172911,172910,,172911.0
28,2021-08-03,master,172925,162503,,172925.0
29,2021-08-03,master,172929,168184,,172929.0
30,2021-08-03,master,172936,168232,,172936.0
31,2021-08-03,master,172940,170540,,172940.0
32,2021-08-03,overpontanegra,172942,172703,,172942.0
33,2021-08-03,master,172943,170532,,172943.0
34,2021-08-03,overpontanegra,172945,172696,,172945.0
35,2021-08-03,master,173014,63469,,
36,2021-08-03,master,173013,63469,,
37,2021-08-03,aescobjetivo,172798,172796,,
38,2021-08-03,colegioeducallis,172831,169166,,
39,2021-08-03,master,172998,59647,,
40,2021-08-03,master,172994,59378,,
41,2021-08-03,educandarioterciocorreia,172772,163326,,
42,2021-08-03,master,173012,64374,,
43,2021-08-03,master,173002,63367,,
44,2021-08-03,master,173015,59342,,
45,2021-08-03,master,172997,60282,,
46,2021-08-03,master,173004,59375,,
47,2021-08-03,colegiobrasilia,173019,50067,,
48,2021-08-03,master,173007,62169,,
49,2021-08-03,master,173001,61662,,
50,2021-08-03,master,173016,59218,,
51,2021-08-03,fleming,172900,172886,,
52,2021-08-03,master,173003,63399,,
53,2021-08-03,master,173017,59218,,
54,2021-08-03,ceabb,173020,168919,,
55,2021-08-03,master,173018,60282,,
56,2021-08-03,master,173006,63409,,
57,2021-08-03,master,172995,59378,,
58,2021-08-03,master,173011,61139,,
59,2021-08-03,master,172999,60997,,
60,2021-08-03,master,173000,60288,,
61,2021-08-03,psantagema,172921,171547,,
62,2021-08-03,amaisteste,173029,170534,,
63,2021-08-03,master,173009,61040,,
64,2021-08-03,master,173010,109784,,
65,2021-08-03,master,173008,63436,,
66,2021-08-03,aescobjetivo,172796,172598,,
