,namespace,Porcentagem de exercícios de AAs em relatórios de AD,Média de exercícios em relatórios de AD por turma,Nº de AAs aplicadas da estante,Porcentagem de AAs com classificação de habilidades iniciada,Porcentagem de AAs com classificação de habilidades finalizada,Porcentagem de AAs com classificação de habilidades finalizada (ao menos foi iniciada),Porcentagem de visualização dos relatórios de AD por alunos,Porcentagem de professores que visualizaram relatórios de AD,Porcentagem de administradores que visualizaram relatórios de AD
1806,colegioabgar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,colegioadventista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,colegiodoctum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,colegiodivinosalvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,colegiodigital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,colegiodeovolente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,colegiodeltaserrinha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,colegiodelta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,colegiodelrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,colegiodasagradafamilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,colegiodantealighieri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,colegiodante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,colegiocristaomoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,colegiocriancaecia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,colegioconexaosaber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,colegioconexao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,colegiodombosco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,colegioclarassoti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,colegioelshadday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,colegioexponencial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,colegioesmeraldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,colegioequipeba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,colegioequipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,colegioenergiaativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,colegioelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,colegioeduardomarques,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,colegioedsonmonteiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,colegioecursomeninojesus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,colegioecursomagma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,colegiocoesi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,colegioadventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,colegioasas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,colegioarturferreira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,colegioapogeu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,colegioantoninaramos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,colegioanisio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,colegioanglomorumbi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,colegioanaliafranco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,colegioatheneu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,colegioamparosurubim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,colegioamericana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,colegioalub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,colegioalternativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,colegioalberteinsten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,colegioaguiabelojardim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,colegioages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,colegioathena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,colegioatibaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,colegiocepe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,colegiocenecistamarica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,colegioceman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,colegiocastelodosaber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,colegiocarbonell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,colegioboasnovas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,colegioatitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,colegiobatistavr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,colegiobatistamineiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,colegiobatistadesantarem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,colegiobatistadepalmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,colegiobatistadeipiau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,colegiobaraodemaua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,colegioavanco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,ceitaipaiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,escolasantacatarina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,anyway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,apogeunovohorizonte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,aocubovestibular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,aocubo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,antoniovieira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,atuall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,ativaaprendizagem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,assisbrasil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,asjiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,asdfghfdsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,asario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,arturferreira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,arquidiocesano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,aridesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,arcadenoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,arbosscs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,anossaatmosfera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,aurora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,acessoemilianoperneta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,adventistacaxias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,acqio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,agathos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,acessocampolardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,acessoapogeu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,academicgeek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,academiadasespecificas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,academiacrista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,academia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,abgarrenault,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,agape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,alura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,anima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,analise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,americanobatistadapraiadacosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,amaismaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,alternativocursoecolegio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,agostiniano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,alpheurosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,almirantebarroso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,alferomendes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,akmaestra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,ahuscao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,cefa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,castroalves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,cbpalmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,catolica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,castelinhodosaber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,cascavelense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,carlospicaza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,cardealarcoverde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,canalrevisao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,cce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,cedac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,cecharlesdarwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,cecenecista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,ceccataguases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,cebnsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,ceasf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,cearacruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,ceantoniocarlosmagalhaes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,ceantenorreis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,cealegriadesaber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,ceac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,cdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,cct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,ccserrinha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,ccpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,ccncertificadora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,batistasantosdumont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,batistaburitis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,berlaar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,barradevbarranull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,barquinhodepapeldf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,calculo2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,cacbab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,c7s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,buser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,bumerangeprofissoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,buddys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,brasilsoft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,bozano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,borgesamorim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,bonfim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,bondienglish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,blumenaucoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,biologiaprofluis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,biologiabarauna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,bilac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,betuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,colegioexpressao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,colegiofarroupilha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,educallesser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,edlauravicuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,edivancalixto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,editoracristaevangelica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,ecompo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,educandariogoncalvesdearaujo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,ecatuparticipacoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,ebcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,ebatistadeipiau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,eajam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,eicoracaodemaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,efaculdades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,eemariahelenadasilva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,eemanaus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,eeemba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,educativasaocarlos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,eacs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,eabsf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,eliteemilianoperneta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,darwinvilavelha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,cursofap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,delta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,cursocn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,cursinhoines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,dcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,e24h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,dsjujy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,dpaschoal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,dominusprincipius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,dominiusprincipius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,dom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,dlp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,djangogirls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,discere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,dimensaopa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,dimensao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,eliza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,escolagovernadorluiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,escolainternacionalgoiania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,escolainovacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,escolagregorio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,escolagpc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,escolagenesisbrejo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,escolajoseflorencio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,escolagenesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,escolagappe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,escolaformacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,escolafamiliaagricula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,escolaespacoeducacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,escoladinamicaiturama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,escolajoseamerico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,escoladauri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,escolapaulofreire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,escolargf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,escolarealeza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,escolaraiodeluz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,escolaprofessorxavier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,escolapmundo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,escolanormal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,escolanie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,escolamonza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,escolamonteirolobato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,escolamodelada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,escolamobile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,escolamaritel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,escolamariabernarda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,escolaleticiateixeira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,escolacristorei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,eloeducacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,englishclub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,equiperecife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,equipepontenova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,equalizar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,eokiko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,entendabncc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,ensinarbrasil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,ensinamais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,englishclass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,eremamaurydemedeiros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,energiaativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,enec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,emsaopedro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,emgovernadorleonelbrizola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,emefmaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,escolacenesitaml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,escolacastroalves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,escolabezerrademenezes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,escolabatistacriativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,escolaalencar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,escolaalecrim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,csmabh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,csjcanguaretamarn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,cscgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,colegionazareth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,colegionatureza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,colegiomontessori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,colegiomodulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,colegiomilitardompedroii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,colegiomeninojesus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,colegionotadez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,colegiomenezesesousa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,colegiomauriciosalles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,colegiomasternatal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,colegiomaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,colegiomarthafalcao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,colegiomaristaparanaense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,colegiomargirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,colegionossasenhoradelourdes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,colegiomarcioseno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070,colegiorainhadobrasil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,colegioquadrangular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,colegiopurificacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,colegioportadosol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,colegioplus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,colegiopetropolis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,colegiopalmares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,colegioomega,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,colegioinaci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,colegioimperial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,colegioidealbrasilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,colegiohelyos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,colegiohbc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,colegiogracilianoramos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,colegiogibran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,colegiogetsemani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,colegiogarra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,colegiofuturope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088,colegiofuturomg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,colegiofriburgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,colegiofredericoozanam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,colegiofranciscanoreginapacis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,colegiointegracaoonline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,colegiomagno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094,colegiomadrededeus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,colegioluizacora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,colegioloyola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,colegiolimanogueira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,colegioliliental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,colegiolider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,colegiointensivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
